Model,config_key,K,lam_lin,lam_nonlin,seed,selected_by_validation,pred_r2,sharpe,phi,drift
ResCAE-Fixed,"cae_fixed:(8, 5e-05)",8,0.0,5e-05,30,False,0.010294079780578613,0.6440675665704655,2.6875591452112492e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 5e-05)",8,0.0,5e-05,45,False,0.006000936031341553,0.7129189024007182,2.31575137430826e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 5e-05)",8,0.0,5e-05,99,False,0.005668222904205322,0.5127885698301476,4.752709074140413e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 5e-05)",8,0.0,5e-05,2048,False,0.012935280799865723,0.7535238854643033,1.0479755699735067e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0001)",8,0.0,0.0001,10,False,0.00562673807144165,0.39756310263433114,3.656993142059737e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0001)",8,0.0,0.0001,30,False,0.006113946437835693,0.6969783627856211,1.2893535876969299e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0001)",8,0.0,0.0001,45,False,0.006057679653167725,0.7170548148279183,3.837467243709487e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0001)",8,0.0,0.0001,99,False,0.005472779273986816,0.5568134875497203,1.7140129370058846e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0001)",8,0.0,0.0001,2048,False,0.01126086711883545,0.506208228475403,3.002491261551257e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0005)",8,0.0,0.0005,10,False,0.010342061519622803,0.24860260862927,4.642364551961996e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0005)",8,0.0,0.0005,30,False,0.00917583703994751,0.3366216312945705,4.7622874015820374e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0005)",8,0.0,0.0005,45,False,0.009537816047668457,0.25331870357914704,4.901761262175458e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0005)",8,0.0,0.0005,99,False,0.012895047664642334,0.5441921385629663,2.3740226723253183e-08,0.0
ResCAE-Fixed,"cae_fixed:(8, 0.0005)",8,0.0,0.0005,2048,False,0.012746274471282959,0.4265233023325872,6.495234902581575e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-06)",10,0.0,1e-06,10,False,-4.6133995056152344e-05,0.7295610072160162,0.07533325108809165,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-06)",10,0.0,1e-06,30,False,-2.0623207092285156e-05,0.7251266969973498,0.05827796224498934,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-06)",10,0.0,1e-06,45,False,0.005525648593902588,0.6688248374603986,0.12607479133729677,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-06)",10,0.0,1e-06,99,False,4.6133995056152344e-05,0.7923561458140901,0.04910797367811922,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-06)",10,0.0,1e-06,2048,False,0.0029109716415405273,0.7314464624781621,0.07035732651234436,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-05)",10,0.0,1e-05,10,True,0.0028868913650512695,0.704387934308521,0.043144276863863934,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-05)",10,0.0,1e-05,30,True,0.011368811130523682,0.83213292059813,0.04233437785448822,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-05)",10,0.0,1e-05,45,True,0.012169241905212402,0.8164120157425222,0.06157835639525856,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-05)",10,0.0,1e-05,99,True,0.009063899517059326,0.943146945601251,0.02767158769215036,0.0
ResCAE-Fixed,"cae_fixed:(10, 1e-05)",10,0.0,1e-05,2048,True,0.007712244987487793,0.5956109647030052,0.02900162618324936,0.0
ResCAE-Fixed,"cae_fixed:(10, 5e-05)",10,0.0,5e-05,10,False,0.0095289945602417,0.6458472112771731,6.947167610119933e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 5e-05)",10,0.0,5e-05,30,False,0.009165823459625244,0.7205062887732646,3.2021146004990334e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 5e-05)",10,0.0,5e-05,45,False,0.008541464805603027,0.5697580948525641,9.137693339366766e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 5e-05)",10,0.0,5e-05,99,False,0.010262727737426758,0.734903010926558,6.846412390770873e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 5e-05)",10,0.0,5e-05,2048,False,0.007110714912414551,0.4984837741507156,2.490932331522741e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0001)",10,0.0,0.0001,10,False,0.010903358459472656,0.5541877573345992,3.295964476836183e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0001)",10,0.0,0.0001,30,False,0.009731054306030273,0.7643780185697319,1.2073999339600207e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0001)",10,0.0,0.0001,45,False,0.009729564189910889,0.561561167258544,4.8597507568304755e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0001)",10,0.0,0.0001,99,False,0.012071311473846436,0.7599945404548573,6.7288000928e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0001)",10,0.0,0.0001,2048,False,0.011998891830444336,0.6457094735718452,1.683595486948125e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0005)",10,0.0,0.0005,10,False,0.011290252208709717,0.5075873906883358,3.156338562414609e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0005)",10,0.0,0.0005,30,False,0.012093186378479004,0.6438171119273496,3.1399315190168132e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0005)",10,0.0,0.0005,45,False,0.012604594230651855,0.8049905755430503,9.834463263537059e-09,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0005)",10,0.0,0.0005,99,False,0.01395505666732788,0.7871455842865714,1.1673029203228035e-08,0.0
ResCAE-Fixed,"cae_fixed:(10, 0.0005)",10,0.0,0.0005,2048,False,0.012571215629577637,0.787183069866038,2.176153743695417e-09,0.0
CAE-NL,"cae_nl:(2, 1e-06)",2,0.0,1e-06,10,False,0.015876471996307373,0.5064321224602741,1.0,
CAE-NL,"cae_nl:(2, 1e-06)",2,0.0,1e-06,30,False,0.014894664287567139,0.5108037713580889,1.0,
CAE-NL,"cae_nl:(2, 1e-06)",2,0.0,1e-06,45,False,0.007548987865447998,0.5503868784894557,1.0,
CAE-NL,"cae_nl:(2, 1e-06)",2,0.0,1e-06,99,False,0.015289664268493652,0.5416600861552519,1.0,
CAE-NL,"cae_nl:(2, 1e-06)",2,0.0,1e-06,2048,False,0.016485989093780518,0.5597420193648996,1.0,
CAE-NL,"cae_nl:(2, 1e-05)",2,0.0,1e-05,10,True,0.014096677303314209,,,
CAE-NL,"cae_nl:(2, 1e-05)",2,0.0,1e-05,30,True,0.01462411880493164,,,
CAE-NL,"cae_nl:(2, 1e-05)",2,0.0,1e-05,45,True,0.015125513076782227,,,
CAE-NL,"cae_nl:(2, 1e-05)",2,0.0,1e-05,99,True,0.014795780181884766,,,
CAE-NL,"cae_nl:(2, 1e-05)",2,0.0,1e-05,2048,True,0.015645980834960938,,,
CAE-NL,"cae_nl:(2, 5e-05)",2,0.0,5e-05,10,False,0.015179038047790527,,,
CAE-NL,"cae_nl:(2, 5e-05)",2,0.0,5e-05,30,False,0.015295982360839844,,,
CAE-NL,"cae_nl:(2, 5e-05)",2,0.0,5e-05,45,False,0.015484809875488281,,,
CAE-NL,"cae_nl:(2, 5e-05)",2,0.0,5e-05,99,False,0.014935672283172607,,,
CAE-NL,"cae_nl:(2, 5e-05)",2,0.0,5e-05,2048,False,0.015337049961090088,,,
CAE-NL,"cae_nl:(2, 0.0001)",2,0.0,0.0001,10,False,0.015068352222442627,,,
CAE-NL,"cae_nl:(2, 0.0001)",2,0.0,0.0001,30,False,0.015381097793579102,,,
CAE-NL,"cae_nl:(2, 0.0001)",2,0.0,0.0001,45,False,0.015493214130401611,,,
CAE-NL,"cae_nl:(2, 0.0001)",2,0.0,0.0001,99,False,0.014501333236694336,,,
CAE-NL,"cae_nl:(2, 0.0001)",2,0.0,0.0001,2048,False,0.015274345874786377,,,
CAE-NL,"cae_nl:(2, 0.0005)",2,0.0,0.0005,10,False,0.013467252254486084,,,
CAE-NL,"cae_nl:(2, 0.0005)",2,0.0,0.0005,30,False,0.015807747840881348,,,
CAE-NL,"cae_nl:(2, 0.0005)",2,0.0,0.0005,45,False,0.015615463256835938,,,
CAE-NL,"cae_nl:(2, 0.0005)",2,0.0,0.0005,99,False,0.01521211862564087,,,
CAE-NL,"cae_nl:(2, 0.0005)",2,0.0,0.0005,2048,False,0.015267372131347656,,,
CAE-NL,"cae_nl:(3, 1e-06)",3,0.0,1e-06,10,False,0.013739526271820068,0.5229639172179115,1.0,
CAE-NL,"cae_nl:(3, 1e-06)",3,0.0,1e-06,30,False,0.013978660106658936,0.46311674552563503,1.0,
CAE-NL,"cae_nl:(3, 1e-06)",3,0.0,1e-06,45,False,0.0074173808097839355,0.4986218744623085,1.0,
CAE-NL,"cae_nl:(3, 1e-06)",3,0.0,1e-06,99,False,0.015570104122161865,0.5453897354923269,1.0,
CAE-NL,"cae_nl:(3, 1e-06)",3,0.0,1e-06,2048,False,0.011775970458984375,0.535702422106985,1.0,
CAE-NL,"cae_nl:(3, 1e-05)",3,0.0,1e-05,10,False,0.014514029026031494,,,
CAE-NL,"cae_nl:(3, 1e-05)",3,0.0,1e-05,30,False,0.013774991035461426,,,
CAE-NL,"cae_nl:(3, 1e-05)",3,0.0,1e-05,45,False,0.01509469747543335,,,
CAE-NL,"cae_nl:(3, 1e-05)",3,0.0,1e-05,99,False,0.015131890773773193,,,
CAE-NL,"cae_nl:(3, 1e-05)",3,0.0,1e-05,2048,False,0.01582878828048706,,,
CAE-NL,"cae_nl:(3, 5e-05)",3,0.0,5e-05,10,False,0.01371908187866211,,,
CAE-NL,"cae_nl:(3, 5e-05)",3,0.0,5e-05,30,False,0.013667523860931396,,,
CAE-NL,"cae_nl:(3, 5e-05)",3,0.0,5e-05,45,False,0.015082836151123047,,,
CAE-NL,"cae_nl:(3, 5e-05)",3,0.0,5e-05,99,False,0.015192031860351562,,,
CAE-NL,"cae_nl:(3, 5e-05)",3,0.0,5e-05,2048,False,0.015888571739196777,,,
CAE-NL,"cae_nl:(3, 0.0001)",3,0.0,0.0001,10,False,0.01368027925491333,,,
CAE-NL,"cae_nl:(3, 0.0001)",3,0.0,0.0001,30,False,0.013651490211486816,,,
CAE-NL,"cae_nl:(3, 0.0001)",3,0.0,0.0001,45,False,0.015055477619171143,,,
CAE-NL,"cae_nl:(3, 0.0001)",3,0.0,0.0001,99,False,0.014475643634796143,,,
CAE-NL,"cae_nl:(3, 0.0001)",3,0.0,0.0001,2048,False,0.01583319902420044,,,
CAE-NL,"cae_nl:(3, 0.0005)",3,0.0,0.0005,10,True,0.013414621353149414,,,
CAE-NL,"cae_nl:(3, 0.0005)",3,0.0,0.0005,30,True,0.013631761074066162,,,
CAE-NL,"cae_nl:(3, 0.0005)",3,0.0,0.0005,45,True,0.01539146900177002,,,
CAE-NL,"cae_nl:(3, 0.0005)",3,0.0,0.0005,99,True,0.01512289047241211,,,
CAE-NL,"cae_nl:(3, 0.0005)",3,0.0,0.0005,2048,True,0.01508331298828125,,,
CAE-NL,"cae_nl:(5, 1e-06)",5,0.0,1e-06,10,False,0.013263523578643799,0.4895793745191723,1.0,
CAE-NL,"cae_nl:(5, 1e-06)",5,0.0,1e-06,30,False,0.015495896339416504,0.5008731096103004,1.0,
CAE-NL,"cae_nl:(5, 1e-06)",5,0.0,1e-06,45,False,0.011826395988464355,0.47812460805476553,1.0,
CAE-NL,"cae_nl:(5, 1e-06)",5,0.0,1e-06,99,False,0.012558400630950928,0.4480672453145068,1.0,
CAE-NL,"cae_nl:(5, 1e-06)",5,0.0,1e-06,2048,False,0.011824846267700195,0.5399468629162251,1.0,
CAE-NL,"cae_nl:(5, 1e-05)",5,0.0,1e-05,10,False,0.015064358711242676,,,
CAE-NL,"cae_nl:(5, 1e-05)",5,0.0,1e-05,30,False,0.01497185230255127,,,
CAE-NL,"cae_nl:(5, 1e-05)",5,0.0,1e-05,45,False,0.014561235904693604,,,
CAE-NL,"cae_nl:(5, 1e-05)",5,0.0,1e-05,99,False,0.015873491764068604,,,
CAE-NL,"cae_nl:(5, 1e-05)",5,0.0,1e-05,2048,False,0.014632105827331543,,,
CAE-NL,"cae_nl:(5, 5e-05)",5,0.0,5e-05,10,False,0.014916062355041504,,,
CAE-NL,"cae_nl:(5, 5e-05)",5,0.0,5e-05,30,False,0.014694631099700928,,,
CAE-NL,"cae_nl:(5, 5e-05)",5,0.0,5e-05,45,False,0.01479250192642212,,,
CAE-NL,"cae_nl:(5, 5e-05)",5,0.0,5e-05,99,False,0.015927016735076904,,,
CAE-NL,"cae_nl:(5, 5e-05)",5,0.0,5e-05,2048,False,0.014653563499450684,,,
CAE-NL,"cae_nl:(5, 0.0001)",5,0.0,0.0001,10,False,0.01473689079284668,,,
CAE-NL,"cae_nl:(5, 0.0001)",5,0.0,0.0001,30,False,0.014489531517028809,,,
CAE-NL,"cae_nl:(5, 0.0001)",5,0.0,0.0001,45,False,0.015031576156616211,,,
CAE-NL,"cae_nl:(5, 0.0001)",5,0.0,0.0001,99,False,0.01593869924545288,,,
CAE-NL,"cae_nl:(5, 0.0001)",5,0.0,0.0001,2048,False,0.014858543872833252,,,
CAE-NL,"cae_nl:(5, 0.0005)",5,0.0,0.0005,10,True,0.014113128185272217,,,
CAE-NL,"cae_nl:(5, 0.0005)",5,0.0,0.0005,30,True,0.014503240585327148,,,
CAE-NL,"cae_nl:(5, 0.0005)",5,0.0,0.0005,45,True,0.015050649642944336,,,
CAE-NL,"cae_nl:(5, 0.0005)",5,0.0,0.0005,99,True,0.015149056911468506,,,
CAE-NL,"cae_nl:(5, 0.0005)",5,0.0,0.0005,2048,True,0.015009522438049316,,,
CAE-NL,"cae_nl:(8, 1e-06)",8,0.0,1e-06,10,False,0.013421714305877686,0.5537940272265945,1.0,
CAE-NL,"cae_nl:(8, 1e-06)",8,0.0,1e-06,30,False,0.012182831764221191,0.7679387203673761,1.0,
CAE-NL,"cae_nl:(8, 1e-06)",8,0.0,1e-06,45,False,0.01463228464126587,0.48024901828775357,1.0,
CAE-NL,"cae_nl:(8, 1e-06)",8,0.0,1e-06,99,False,0.007074236869812012,0.5377031544473465,1.0,
CAE-NL,"cae_nl:(8, 1e-06)",8,0.0,1e-06,2048,False,0.01014089584350586,0.4984968536450894,1.0,
CAE-NL,"cae_nl:(8, 1e-05)",8,0.0,1e-05,10,True,0.015134692192077637,,,
CAE-NL,"cae_nl:(8, 1e-05)",8,0.0,1e-05,30,True,0.015422224998474121,,,
CAE-NL,"cae_nl:(8, 1e-05)",8,0.0,1e-05,45,True,0.01351940631866455,,,
CAE-NL,"cae_nl:(8, 1e-05)",8,0.0,1e-05,99,True,0.012513935565948486,,,
CAE-NL,"cae_nl:(8, 1e-05)",8,0.0,1e-05,2048,True,0.014276683330535889,,,
CAE-NL,"cae_nl:(8, 5e-05)",8,0.0,5e-05,10,False,0.015619277954101562,,,
CAE-NL,"cae_nl:(8, 5e-05)",8,0.0,5e-05,30,False,0.01581573486328125,,,
CAE-NL,"cae_nl:(8, 5e-05)",8,0.0,5e-05,45,False,0.013488054275512695,,,
CAE-NL,"cae_nl:(8, 5e-05)",8,0.0,5e-05,99,False,0.014740407466888428,,,
CAE-NL,"cae_nl:(8, 5e-05)",8,0.0,5e-05,2048,False,0.014767110347747803,,,
CAE-NL,"cae_nl:(8, 0.0001)",8,0.0,0.0001,10,False,0.015278875827789307,,,
CAE-NL,"cae_nl:(8, 0.0001)",8,0.0,0.0001,30,False,0.015422463417053223,,,
CAE-NL,"cae_nl:(8, 0.0001)",8,0.0,0.0001,45,False,0.013364851474761963,,,
CAE-NL,"cae_nl:(8, 0.0001)",8,0.0,0.0001,99,False,0.01560509204864502,,,
CAE-NL,"cae_nl:(8, 0.0001)",8,0.0,0.0001,2048,False,0.015064358711242676,,,
CAE-NL,"cae_nl:(8, 0.0005)",8,0.0,0.0005,10,False,0.014656901359558105,,,
CAE-NL,"cae_nl:(8, 0.0005)",8,0.0,0.0005,30,False,0.014356911182403564,,,
CAE-NL,"cae_nl:(8, 0.0005)",8,0.0,0.0005,45,False,0.015058040618896484,,,
CAE-NL,"cae_nl:(8, 0.0005)",8,0.0,0.0005,99,False,0.014579951763153076,,,
CAE-NL,"cae_nl:(8, 0.0005)",8,0.0,0.0005,2048,False,0.014576375484466553,,,
CAE-NL,"cae_nl:(10, 1e-06)",10,0.0,1e-06,10,False,0.012495279312133789,0.8393272091641458,1.0,
CAE-NL,"cae_nl:(10, 1e-06)",10,0.0,1e-06,30,False,0.012691915035247803,0.5922005934731102,1.0,
CAE-NL,"cae_nl:(10, 1e-06)",10,0.0,1e-06,45,False,0.012003481388092041,0.5143448662517229,1.0,
CAE-NL,"cae_nl:(10, 1e-06)",10,0.0,1e-06,99,False,0.006757020950317383,0.8243736431452122,1.0,
CAE-NL,"cae_nl:(10, 1e-06)",10,0.0,1e-06,2048,False,0.013485252857208252,0.5353803956854817,1.0,
CAE-NL,"cae_nl:(10, 1e-05)",10,0.0,1e-05,10,False,0.009668409824371338,,,
CAE-NL,"cae_nl:(10, 1e-05)",10,0.0,1e-05,30,False,0.012524664402008057,,,
CAE-NL,"cae_nl:(10, 1e-05)",10,0.0,1e-05,45,False,0.012918829917907715,,,
CAE-NL,"cae_nl:(10, 1e-05)",10,0.0,1e-05,99,False,0.012849271297454834,,,
CAE-NL,"cae_nl:(10, 1e-05)",10,0.0,1e-05,2048,False,0.015197932720184326,,,
CAE-NL,"cae_nl:(10, 5e-05)",10,0.0,5e-05,10,True,0.011632382869720459,,,
CAE-NL,"cae_nl:(10, 5e-05)",10,0.0,5e-05,30,True,0.013745665550231934,,,
CAE-NL,"cae_nl:(10, 5e-05)",10,0.0,5e-05,45,True,0.013037145137786865,,,
CAE-NL,"cae_nl:(10, 5e-05)",10,0.0,5e-05,99,True,0.013097286224365234,,,
CAE-NL,"cae_nl:(10, 5e-05)",10,0.0,5e-05,2048,True,0.015122473239898682,,,
CAE-NL,"cae_nl:(10, 0.0001)",10,0.0,0.0001,10,False,0.013398349285125732,,,
CAE-NL,"cae_nl:(10, 0.0001)",10,0.0,0.0001,30,False,0.014824926853179932,,,
CAE-NL,"cae_nl:(10, 0.0001)",10,0.0,0.0001,45,False,0.012999951839447021,,,
CAE-NL,"cae_nl:(10, 0.0001)",10,0.0,0.0001,99,False,0.01332157850265503,,,
CAE-NL,"cae_nl:(10, 0.0001)",10,0.0,0.0001,2048,False,0.014617919921875,,,
CAE-NL,"cae_nl:(10, 0.0005)",10,0.0,0.0005,10,False,0.015617966651916504,,,
CAE-NL,"cae_nl:(10, 0.0005)",10,0.0,0.0005,30,False,0.01500999927520752,,,
CAE-NL,"cae_nl:(10, 0.0005)",10,0.0,0.0005,45,False,0.012720763683319092,,,
CAE-NL,"cae_nl:(10, 0.0005)",10,0.0,0.0005,99,False,0.014188170433044434,,,
CAE-NL,"cae_nl:(10, 0.0005)",10,0.0,0.0005,2048,False,0.014504790306091309,,,
